source,target,source_name,target_name,weight
1977806,2113829116,Adam Lerer,Junjie Bai,1
1977806,2127604,Adam Lerer,Soumith Chintala,1
114250963,2065251344,Gregory Chanan,James Bradbury,1
2059271276,2065251344,Trevor Killeen,James Bradbury,1
2065251344,3370429,James Bradbury,Zeming Lin,1
2065251344,3365851,James Bradbury,N. Gimelshein,1
2065251344,3029482,James Bradbury,L. Antiga,1
2065251344,3050846,James Bradbury,Alban Desmaison,1
1473151134,2065251344,Andreas Köpf,James Bradbury,1
2052812305,2065251344,E. Yang,James Bradbury,1
2065251344,2253681376,James Bradbury,Zachary DeVito,1
10707709,2065251344,Martin Raison,James Bradbury,1
2065251344,41203992,James Bradbury,Alykhan Tejani,1
2065251344,22236100,James Bradbury,Sasank Chilamkurthy,1
2065251344,32163737,James Bradbury,Benoit Steiner,1
152599430,2065251344,Lu Fang,James Bradbury,1
2065251344,2113829116,James Bradbury,Junjie Bai,1
2065251344,2127604,James Bradbury,Soumith Chintala,1
114250963,2059271276,Gregory Chanan,Trevor Killeen,1
114250963,3370429,Gregory Chanan,Zeming Lin,1
114250963,3365851,Gregory Chanan,N. Gimelshein,1
114250963,3029482,Gregory Chanan,L. Antiga,1
114250963,3050846,Gregory Chanan,Alban Desmaison,1
114250963,1473151134,Gregory Chanan,Andreas Köpf,1
114250963,2052812305,Gregory Chanan,E. Yang,1
114250963,2253681376,Gregory Chanan,Zachary DeVito,1
10707709,114250963,Martin Raison,Gregory Chanan,1
114250963,41203992,Gregory Chanan,Alykhan Tejani,1
114250963,22236100,Gregory Chanan,Sasank Chilamkurthy,1
114250963,32163737,Gregory Chanan,Benoit Steiner,1
114250963,152599430,Gregory Chanan,Lu Fang,1
114250963,2113829116,Gregory Chanan,Junjie Bai,1
114250963,2127604,Gregory Chanan,Soumith Chintala,1
2059271276,3370429,Trevor Killeen,Zeming Lin,1
2059271276,3365851,Trevor Killeen,N. Gimelshein,1
2059271276,3029482,Trevor Killeen,L. Antiga,1
2059271276,3050846,Trevor Killeen,Alban Desmaison,1
1473151134,2059271276,Andreas Köpf,Trevor Killeen,1
2052812305,2059271276,E. Yang,Trevor Killeen,1
2059271276,2253681376,Trevor Killeen,Zachary DeVito,1
10707709,2059271276,Martin Raison,Trevor Killeen,1
2059271276,41203992,Trevor Killeen,Alykhan Tejani,1
2059271276,22236100,Trevor Killeen,Sasank Chilamkurthy,1
2059271276,32163737,Trevor Killeen,Benoit Steiner,1
152599430,2059271276,Lu Fang,Trevor Killeen,1
2059271276,2113829116,Trevor Killeen,Junjie Bai,1
2059271276,2127604,Trevor Killeen,Soumith Chintala,1
3365851,3370429,N. Gimelshein,Zeming Lin,1
3029482,3370429,L. Antiga,Zeming Lin,1
3050846,3370429,Alban Desmaison,Zeming Lin,1
1473151134,3370429,Andreas Köpf,Zeming Lin,1
2052812305,3370429,E. Yang,Zeming Lin,1
2253681376,3370429,Zachary DeVito,Zeming Lin,1
10707709,3370429,Martin Raison,Zeming Lin,1
3370429,41203992,Zeming Lin,Alykhan Tejani,1
22236100,3370429,Sasank Chilamkurthy,Zeming Lin,1
32163737,3370429,Benoit Steiner,Zeming Lin,1
152599430,3370429,Lu Fang,Zeming Lin,1
2113829116,3370429,Junjie Bai,Zeming Lin,1
2127604,3370429,Soumith Chintala,Zeming Lin,1
3029482,3365851,L. Antiga,N. Gimelshein,1
3050846,3365851,Alban Desmaison,N. Gimelshein,1
1473151134,3365851,Andreas Köpf,N. Gimelshein,1
2052812305,3365851,E. Yang,N. Gimelshein,1
2253681376,3365851,Zachary DeVito,N. Gimelshein,1
10707709,3365851,Martin Raison,N. Gimelshein,1
3365851,41203992,N. Gimelshein,Alykhan Tejani,1
22236100,3365851,Sasank Chilamkurthy,N. Gimelshein,1
32163737,3365851,Benoit Steiner,N. Gimelshein,1
152599430,3365851,Lu Fang,N. Gimelshein,1
2113829116,3365851,Junjie Bai,N. Gimelshein,1
2127604,3365851,Soumith Chintala,N. Gimelshein,1
3029482,3050846,L. Antiga,Alban Desmaison,1
1473151134,3029482,Andreas Köpf,L. Antiga,1
2052812305,3029482,E. Yang,L. Antiga,1
2253681376,3029482,Zachary DeVito,L. Antiga,1
10707709,3029482,Martin Raison,L. Antiga,1
3029482,41203992,L. Antiga,Alykhan Tejani,1
22236100,3029482,Sasank Chilamkurthy,L. Antiga,1
3029482,32163737,L. Antiga,Benoit Steiner,1
152599430,3029482,Lu Fang,L. Antiga,1
2113829116,3029482,Junjie Bai,L. Antiga,1
2127604,3029482,Soumith Chintala,L. Antiga,1
1473151134,3050846,Andreas Köpf,Alban Desmaison,1
2052812305,3050846,E. Yang,Alban Desmaison,1
2253681376,3050846,Zachary DeVito,Alban Desmaison,1
10707709,3050846,Martin Raison,Alban Desmaison,1
3050846,41203992,Alban Desmaison,Alykhan Tejani,1
22236100,3050846,Sasank Chilamkurthy,Alban Desmaison,1
3050846,32163737,Alban Desmaison,Benoit Steiner,1
152599430,3050846,Lu Fang,Alban Desmaison,1
2113829116,3050846,Junjie Bai,Alban Desmaison,1
2127604,3050846,Soumith Chintala,Alban Desmaison,1
1473151134,2052812305,Andreas Köpf,E. Yang,1
1473151134,2253681376,Andreas Köpf,Zachary DeVito,1
10707709,1473151134,Martin Raison,Andreas Köpf,1
1473151134,41203992,Andreas Köpf,Alykhan Tejani,1
1473151134,22236100,Andreas Köpf,Sasank Chilamkurthy,1
1473151134,32163737,Andreas Köpf,Benoit Steiner,1
1473151134,152599430,Andreas Köpf,Lu Fang,1
1473151134,2113829116,Andreas Köpf,Junjie Bai,1
1473151134,2127604,Andreas Köpf,Soumith Chintala,1
2052812305,2253681376,E. Yang,Zachary DeVito,1
10707709,2052812305,Martin Raison,E. Yang,1
2052812305,41203992,E. Yang,Alykhan Tejani,1
2052812305,22236100,E. Yang,Sasank Chilamkurthy,1
2052812305,32163737,E. Yang,Benoit Steiner,1
152599430,2052812305,Lu Fang,E. Yang,1
2052812305,2113829116,E. Yang,Junjie Bai,1
2052812305,2127604,E. Yang,Soumith Chintala,1
10707709,2253681376,Martin Raison,Zachary DeVito,1
2253681376,41203992,Zachary DeVito,Alykhan Tejani,1
22236100,2253681376,Sasank Chilamkurthy,Zachary DeVito,1
2253681376,32163737,Zachary DeVito,Benoit Steiner,1
152599430,2253681376,Lu Fang,Zachary DeVito,1
2113829116,2253681376,Junjie Bai,Zachary DeVito,1
2127604,2253681376,Soumith Chintala,Zachary DeVito,1
10707709,41203992,Martin Raison,Alykhan Tejani,1
10707709,22236100,Martin Raison,Sasank Chilamkurthy,1
10707709,32163737,Martin Raison,Benoit Steiner,1
10707709,152599430,Martin Raison,Lu Fang,1
10707709,2113829116,Martin Raison,Junjie Bai,1
10707709,2127604,Martin Raison,Soumith Chintala,1
22236100,41203992,Sasank Chilamkurthy,Alykhan Tejani,1
32163737,41203992,Benoit Steiner,Alykhan Tejani,1
152599430,41203992,Lu Fang,Alykhan Tejani,1
2113829116,41203992,Junjie Bai,Alykhan Tejani,1
2127604,41203992,Soumith Chintala,Alykhan Tejani,1
22236100,32163737,Sasank Chilamkurthy,Benoit Steiner,1
152599430,22236100,Lu Fang,Sasank Chilamkurthy,1
2113829116,22236100,Junjie Bai,Sasank Chilamkurthy,1
2127604,22236100,Soumith Chintala,Sasank Chilamkurthy,1
152599430,32163737,Lu Fang,Benoit Steiner,1
2113829116,32163737,Junjie Bai,Benoit Steiner,1
2127604,32163737,Soumith Chintala,Benoit Steiner,1
152599430,2113829116,Lu Fang,Junjie Bai,1
152599430,2127604,Lu Fang,Soumith Chintala,1
2113829116,2127604,Junjie Bai,Soumith Chintala,1
51433108,7886986,P. Jaeger,Fabian Isensee,1
51011129,7886986,Simon A. A. Kohl,Fabian Isensee,1
152800798,7886986,Jens Petersen,Fabian Isensee,1
1397951928,7886986,Klaus Hermann Maier-Hein,Fabian Isensee,1
51011129,51433108,Simon A. A. Kohl,P. Jaeger,1
152800798,51433108,Jens Petersen,P. Jaeger,1
1397951928,51433108,Klaus Hermann Maier-Hein,P. Jaeger,1
152800798,51011129,Jens Petersen,Simon A. A. Kohl,1
1397951928,51011129,Klaus Hermann Maier-Hein,Simon A. A. Kohl,1
1397951928,152800798,Klaus Hermann Maier-Hein,Jens Petersen,1
1754598,2281247548,Jinglan Zhang,Laith Alzubaidi,1
2073994643,2281247548,A. Humaidi,Laith Alzubaidi,1
1409267833,2281247548,Ayad Al-dujaili,Laith Alzubaidi,1
145013346,2281247548,Y. Duan,Laith Alzubaidi,1
1410016448,2281247548,O. Al-Shamma,Laith Alzubaidi,1
2146732191,2281247548,José I. Santamaría,Laith Alzubaidi,1
1412407676,2281247548,M. Fadhel,Laith Alzubaidi,1
1412958882,2281247548,Muthana Al-Amidie,Laith Alzubaidi,1
144121680,2281247548,Laith Farhan,Laith Alzubaidi,1
1754598,2073994643,Jinglan Zhang,A. Humaidi,1
1409267833,1754598,Ayad Al-dujaili,Jinglan Zhang,1
145013346,1754598,Y. Duan,Jinglan Zhang,1
1410016448,1754598,O. Al-Shamma,Jinglan Zhang,1
1754598,2146732191,Jinglan Zhang,José I. Santamaría,1
1412407676,1754598,M. Fadhel,Jinglan Zhang,1
1412958882,1754598,Muthana Al-Amidie,Jinglan Zhang,1
144121680,1754598,Laith Farhan,Jinglan Zhang,1
1409267833,2073994643,Ayad Al-dujaili,A. Humaidi,1
145013346,2073994643,Y. Duan,A. Humaidi,1
1410016448,2073994643,O. Al-Shamma,A. Humaidi,1
2073994643,2146732191,A. Humaidi,José I. Santamaría,1
1412407676,2073994643,M. Fadhel,A. Humaidi,1
1412958882,2073994643,Muthana Al-Amidie,A. Humaidi,1
144121680,2073994643,Laith Farhan,A. Humaidi,1
1409267833,145013346,Ayad Al-dujaili,Y. Duan,1
1409267833,1410016448,Ayad Al-dujaili,O. Al-Shamma,1
1409267833,2146732191,Ayad Al-dujaili,José I. Santamaría,1
1409267833,1412407676,Ayad Al-dujaili,M. Fadhel,1
1409267833,1412958882,Ayad Al-dujaili,Muthana Al-Amidie,1
1409267833,144121680,Ayad Al-dujaili,Laith Farhan,1
1410016448,145013346,O. Al-Shamma,Y. Duan,1
145013346,2146732191,Y. Duan,José I. Santamaría,1
1412407676,145013346,M. Fadhel,Y. Duan,1
1412958882,145013346,Muthana Al-Amidie,Y. Duan,1
144121680,145013346,Laith Farhan,Y. Duan,1
1410016448,2146732191,O. Al-Shamma,José I. Santamaría,1
1410016448,1412407676,O. Al-Shamma,M. Fadhel,1
1410016448,1412958882,O. Al-Shamma,Muthana Al-Amidie,1
1410016448,144121680,O. Al-Shamma,Laith Farhan,1
1412407676,2146732191,M. Fadhel,José I. Santamaría,1
1412958882,2146732191,Muthana Al-Amidie,José I. Santamaría,1
144121680,2146732191,Laith Farhan,José I. Santamaría,1
1412407676,1412958882,M. Fadhel,Muthana Al-Amidie,1
1412407676,144121680,M. Fadhel,Laith Farhan,1
1412958882,144121680,Muthana Al-Amidie,Laith Farhan,1
143826246,17775913,A. Ma̧dry,Aleksandar Makelov,1
143826246,152772922,A. Ma̧dry,Ludwig Schmidt,1
143826246,2754804,A. Ma̧dry,Dimitris Tsipras,1
143826246,2869958,A. Ma̧dry,Adrian Vladu,1
152772922,17775913,Ludwig Schmidt,Aleksandar Makelov,1
17775913,2754804,Aleksandar Makelov,Dimitris Tsipras,1
17775913,2869958,Aleksandar Makelov,Adrian Vladu,1
152772922,2754804,Ludwig Schmidt,Dimitris Tsipras,1
152772922,2869958,Ludwig Schmidt,Adrian Vladu,1
2754804,2869958,Dimitris Tsipras,Adrian Vladu,1
150064574,1725285,Connor Shorten,T. Khoshgoftaar,1
2681954,47645184,Y. Gal,Alex Kendall,1
145401977,3410970,M. Raissi,P. Perdikaris,1
145401977,1720124,M. Raissi,G. Karniadakis,1
2068891,41020817,Alexander Mathis,P. Mamidanna,1
2068891,50283382,Alexander Mathis,Kevin M. Cury,1
2068891,39107109,Alexander Mathis,Taiga Abe,1
144440610,2068891,V. Murthy,Alexander Mathis,1
2068891,4058359,Alexander Mathis,Mackenzie W. Mathis,1
1731199,2068891,M. Bethge,Alexander Mathis,1
41020817,50283382,P. Mamidanna,Kevin M. Cury,1
39107109,41020817,Taiga Abe,P. Mamidanna,1
144440610,41020817,V. Murthy,P. Mamidanna,1
4058359,41020817,Mackenzie W. Mathis,P. Mamidanna,1
1731199,41020817,M. Bethge,P. Mamidanna,1
39107109,50283382,Taiga Abe,Kevin M. Cury,1
144440610,50283382,V. Murthy,Kevin M. Cury,1
4058359,50283382,Mackenzie W. Mathis,Kevin M. Cury,1
1731199,50283382,M. Bethge,Kevin M. Cury,1
144440610,39107109,V. Murthy,Taiga Abe,1
39107109,4058359,Taiga Abe,Mackenzie W. Mathis,1
1731199,39107109,M. Bethge,Taiga Abe,1
144440610,4058359,V. Murthy,Mackenzie W. Mathis,1
144440610,1731199,V. Murthy,M. Bethge,1
1731199,4058359,M. Bethge,Mackenzie W. Mathis,1
145959882,3049749,G. Litjens,Thijs Kooi,1
145959882,2954103,G. Litjens,B. Bejnordi,1
145101451,145959882,A. Setio,G. Litjens,1
143613202,145959882,F. Ciompi,G. Litjens,1
145959882,2469581,G. Litjens,Mohsen Ghafoorian,1
145388932,145959882,J. Laak,G. Litjens,1
145959882,8038506,G. Litjens,B. Ginneken,1
144085811,145959882,C. I. Sánchez,G. Litjens,1
2954103,3049749,B. Bejnordi,Thijs Kooi,1
145101451,3049749,A. Setio,Thijs Kooi,1
143613202,3049749,F. Ciompi,Thijs Kooi,1
2469581,3049749,Mohsen Ghafoorian,Thijs Kooi,1
145388932,3049749,J. Laak,Thijs Kooi,1
3049749,8038506,Thijs Kooi,B. Ginneken,1
144085811,3049749,C. I. Sánchez,Thijs Kooi,1
145101451,2954103,A. Setio,B. Bejnordi,1
143613202,2954103,F. Ciompi,B. Bejnordi,1
2469581,2954103,Mohsen Ghafoorian,B. Bejnordi,1
145388932,2954103,J. Laak,B. Bejnordi,1
2954103,8038506,B. Bejnordi,B. Ginneken,1
144085811,2954103,C. I. Sánchez,B. Bejnordi,1
143613202,145101451,F. Ciompi,A. Setio,1
145101451,2469581,A. Setio,Mohsen Ghafoorian,1
145101451,145388932,A. Setio,J. Laak,1
145101451,8038506,A. Setio,B. Ginneken,1
144085811,145101451,C. I. Sánchez,A. Setio,1
143613202,2469581,F. Ciompi,Mohsen Ghafoorian,1
143613202,145388932,F. Ciompi,J. Laak,1
143613202,8038506,F. Ciompi,B. Ginneken,1
143613202,144085811,F. Ciompi,C. I. Sánchez,1
145388932,2469581,J. Laak,Mohsen Ghafoorian,1
2469581,8038506,Mohsen Ghafoorian,B. Ginneken,1
144085811,2469581,C. I. Sánchez,Mohsen Ghafoorian,1
145388932,8038506,J. Laak,B. Ginneken,1
144085811,145388932,C. I. Sánchez,J. Laak,1
144085811,8038506,C. I. Sánchez,B. Ginneken,1
1811529,2364487,A. Esteva,Alexandre Robicquet,1
1811529,2378027,A. Esteva,Bharath Ramsundar,1
145712106,1811529,Volodymyr Kuleshov,A. Esteva,1
1811529,2446263,A. Esteva,M. DePristo,1
1811529,2055632320,A. Esteva,Katherine Chou,1
1811529,2052275005,A. Esteva,Claire Cui,1
1811529,2084098271,A. Esteva,Greg S. Corrado,1
144867807,1811529,S. Thrun,A. Esteva,2
1811529,48448318,A. Esteva,J. Dean,1
2364487,2378027,Alexandre Robicquet,Bharath Ramsundar,1
145712106,2364487,Volodymyr Kuleshov,Alexandre Robicquet,1
2364487,2446263,Alexandre Robicquet,M. DePristo,1
2055632320,2364487,Katherine Chou,Alexandre Robicquet,1
2052275005,2364487,Claire Cui,Alexandre Robicquet,1
2084098271,2364487,Greg S. Corrado,Alexandre Robicquet,1
144867807,2364487,S. Thrun,Alexandre Robicquet,1
2364487,48448318,Alexandre Robicquet,J. Dean,1
145712106,2378027,Volodymyr Kuleshov,Bharath Ramsundar,1
2378027,2446263,Bharath Ramsundar,M. DePristo,1
2055632320,2378027,Katherine Chou,Bharath Ramsundar,1
2052275005,2378027,Claire Cui,Bharath Ramsundar,1
2084098271,2378027,Greg S. Corrado,Bharath Ramsundar,1
144867807,2378027,S. Thrun,Bharath Ramsundar,1
2378027,48448318,Bharath Ramsundar,J. Dean,1
145712106,2446263,Volodymyr Kuleshov,M. DePristo,1
145712106,2055632320,Volodymyr Kuleshov,Katherine Chou,1
145712106,2052275005,Volodymyr Kuleshov,Claire Cui,1
145712106,2084098271,Volodymyr Kuleshov,Greg S. Corrado,1
144867807,145712106,S. Thrun,Volodymyr Kuleshov,1
145712106,48448318,Volodymyr Kuleshov,J. Dean,1
2055632320,2446263,Katherine Chou,M. DePristo,1
2052275005,2446263,Claire Cui,M. DePristo,1
2084098271,2446263,Greg S. Corrado,M. DePristo,1
144867807,2446263,S. Thrun,M. DePristo,1
2446263,48448318,M. DePristo,J. Dean,1
2052275005,2055632320,Claire Cui,Katherine Chou,1
2055632320,2084098271,Katherine Chou,Greg S. Corrado,1
144867807,2055632320,S. Thrun,Katherine Chou,1
2055632320,48448318,Katherine Chou,J. Dean,1
2052275005,2084098271,Claire Cui,Greg S. Corrado,1
144867807,2052275005,S. Thrun,Claire Cui,1
2052275005,48448318,Claire Cui,J. Dean,1
144867807,2084098271,S. Thrun,Greg S. Corrado,1
2084098271,48448318,Greg S. Corrado,J. Dean,1
144867807,48448318,S. Thrun,J. Dean,1
1397959153,2530948,Gustau Camps-Valls,M. Reichstein,1
121696502,2530948,B. Stevens,M. Reichstein,1
2530948,95799904,M. Reichstein,M. Jung,1
1728382,2530948,Joachim Denzler,M. Reichstein,1
116377499,2530948,N. Carvalhais,M. Reichstein,1
1764912,2530948,Prabhat,M. Reichstein,1
121696502,1397959153,B. Stevens,Gustau Camps-Valls,1
1397959153,95799904,Gustau Camps-Valls,M. Jung,1
1397959153,1728382,Gustau Camps-Valls,Joachim Denzler,1
116377499,1397959153,N. Carvalhais,Gustau Camps-Valls,1
1397959153,1764912,Gustau Camps-Valls,Prabhat,1
121696502,95799904,B. Stevens,M. Jung,1
121696502,1728382,B. Stevens,Joachim Denzler,1
116377499,121696502,N. Carvalhais,B. Stevens,1
121696502,1764912,B. Stevens,Prabhat,1
1728382,95799904,Joachim Denzler,M. Jung,1
116377499,95799904,N. Carvalhais,M. Jung,1
1764912,95799904,Prabhat,M. Jung,1
116377499,1728382,N. Carvalhais,Joachim Denzler,1
1728382,1764912,Joachim Denzler,Prabhat,1
116377499,1764912,N. Carvalhais,Prabhat,1
33698309,51132438,Zhong-Qiu Zhao,Shou-tao Xu,1
1748808,33698309,Xindong Wu,Zhong-Qiu Zhao,1
1748808,51132438,Xindong Wu,Shou-tao Xu,1
1398263014,1764301,F. Prenafeta-Boldú,A. Kamilaris,1
1688882,1751762,Yann LeCun,Yoshua Bengio,1
1688882,1695689,Yann LeCun,Geoffrey E. Hinton,1
1695689,1751762,Geoffrey E. Hinton,Yoshua Bengio,1
1744700,2681954,Zoubin Ghahramani,Y. Gal,1
2061550,40338695,Heng-Tze Cheng,L. Koc,1
2061550,2066076307,Heng-Tze Cheng,Jeremiah Harmsen,1
2061550,3296031,Heng-Tze Cheng,T. Shaked,1
2061550,2073806959,Heng-Tze Cheng,Tushar Chandra,1
2061550,3312922,Heng-Tze Cheng,H. Aradhye,1
2061550,2064995505,Heng-Tze Cheng,G. Anderson,1
2061550,32131713,Heng-Tze Cheng,G. Corrado,1
2055400243,2061550,Wei Chai,Heng-Tze Cheng,1
2061550,37413761,Heng-Tze Cheng,M. Ispir,1
1508890387,2061550,Rohan Anil,Heng-Tze Cheng,1
2061550,50730596,Heng-Tze Cheng,Zakaria Haque,1
2061550,2217278,Heng-Tze Cheng,Lichan Hong,1
20048351,2061550,Vihan Jain,Heng-Tze Cheng,1
2061550,2109059862,Heng-Tze Cheng,Xiaobing Liu,1
2061550,2329784607,Heng-Tze Cheng,H. Shah,1
2066076307,40338695,Jeremiah Harmsen,L. Koc,1
3296031,40338695,T. Shaked,L. Koc,1
2073806959,40338695,Tushar Chandra,L. Koc,1
3312922,40338695,H. Aradhye,L. Koc,1
2064995505,40338695,G. Anderson,L. Koc,1
32131713,40338695,G. Corrado,L. Koc,1
2055400243,40338695,Wei Chai,L. Koc,1
37413761,40338695,M. Ispir,L. Koc,1
1508890387,40338695,Rohan Anil,L. Koc,1
40338695,50730596,L. Koc,Zakaria Haque,1
2217278,40338695,Lichan Hong,L. Koc,1
20048351,40338695,Vihan Jain,L. Koc,1
2109059862,40338695,Xiaobing Liu,L. Koc,1
2329784607,40338695,H. Shah,L. Koc,1
2066076307,3296031,Jeremiah Harmsen,T. Shaked,1
2066076307,2073806959,Jeremiah Harmsen,Tushar Chandra,1
2066076307,3312922,Jeremiah Harmsen,H. Aradhye,1
2064995505,2066076307,G. Anderson,Jeremiah Harmsen,1
2066076307,32131713,Jeremiah Harmsen,G. Corrado,1
2055400243,2066076307,Wei Chai,Jeremiah Harmsen,1
2066076307,37413761,Jeremiah Harmsen,M. Ispir,1
1508890387,2066076307,Rohan Anil,Jeremiah Harmsen,1
2066076307,50730596,Jeremiah Harmsen,Zakaria Haque,1
2066076307,2217278,Jeremiah Harmsen,Lichan Hong,1
20048351,2066076307,Vihan Jain,Jeremiah Harmsen,1
2066076307,2109059862,Jeremiah Harmsen,Xiaobing Liu,1
2066076307,2329784607,Jeremiah Harmsen,H. Shah,1
2073806959,3296031,Tushar Chandra,T. Shaked,1
3296031,3312922,T. Shaked,H. Aradhye,1
2064995505,3296031,G. Anderson,T. Shaked,1
32131713,3296031,G. Corrado,T. Shaked,1
2055400243,3296031,Wei Chai,T. Shaked,1
3296031,37413761,T. Shaked,M. Ispir,1
1508890387,3296031,Rohan Anil,T. Shaked,1
3296031,50730596,T. Shaked,Zakaria Haque,1
2217278,3296031,Lichan Hong,T. Shaked,1
20048351,3296031,Vihan Jain,T. Shaked,1
2109059862,3296031,Xiaobing Liu,T. Shaked,1
2329784607,3296031,H. Shah,T. Shaked,1
2073806959,3312922,Tushar Chandra,H. Aradhye,1
2064995505,2073806959,G. Anderson,Tushar Chandra,1
2073806959,32131713,Tushar Chandra,G. Corrado,1
2055400243,2073806959,Wei Chai,Tushar Chandra,1
2073806959,37413761,Tushar Chandra,M. Ispir,1
1508890387,2073806959,Rohan Anil,Tushar Chandra,1
2073806959,50730596,Tushar Chandra,Zakaria Haque,1
2073806959,2217278,Tushar Chandra,Lichan Hong,1
20048351,2073806959,Vihan Jain,Tushar Chandra,1
2073806959,2109059862,Tushar Chandra,Xiaobing Liu,1
2073806959,2329784607,Tushar Chandra,H. Shah,1
2064995505,3312922,G. Anderson,H. Aradhye,1
32131713,3312922,G. Corrado,H. Aradhye,1
2055400243,3312922,Wei Chai,H. Aradhye,1
3312922,37413761,H. Aradhye,M. Ispir,1
1508890387,3312922,Rohan Anil,H. Aradhye,1
3312922,50730596,H. Aradhye,Zakaria Haque,1
2217278,3312922,Lichan Hong,H. Aradhye,1
20048351,3312922,Vihan Jain,H. Aradhye,1
2109059862,3312922,Xiaobing Liu,H. Aradhye,1
2329784607,3312922,H. Shah,H. Aradhye,1
2064995505,32131713,G. Anderson,G. Corrado,1
2055400243,2064995505,Wei Chai,G. Anderson,1
2064995505,37413761,G. Anderson,M. Ispir,1
1508890387,2064995505,Rohan Anil,G. Anderson,1
2064995505,50730596,G. Anderson,Zakaria Haque,1
2064995505,2217278,G. Anderson,Lichan Hong,1
20048351,2064995505,Vihan Jain,G. Anderson,1
2064995505,2109059862,G. Anderson,Xiaobing Liu,1
2064995505,2329784607,G. Anderson,H. Shah,1
2055400243,32131713,Wei Chai,G. Corrado,1
32131713,37413761,G. Corrado,M. Ispir,1
1508890387,32131713,Rohan Anil,G. Corrado,1
32131713,50730596,G. Corrado,Zakaria Haque,1
2217278,32131713,Lichan Hong,G. Corrado,1
20048351,32131713,Vihan Jain,G. Corrado,1
2109059862,32131713,Xiaobing Liu,G. Corrado,1
2329784607,32131713,H. Shah,G. Corrado,1
2055400243,37413761,Wei Chai,M. Ispir,1
1508890387,2055400243,Rohan Anil,Wei Chai,1
2055400243,50730596,Wei Chai,Zakaria Haque,1
2055400243,2217278,Wei Chai,Lichan Hong,1
20048351,2055400243,Vihan Jain,Wei Chai,1
2055400243,2109059862,Wei Chai,Xiaobing Liu,1
2055400243,2329784607,Wei Chai,H. Shah,1
1508890387,37413761,Rohan Anil,M. Ispir,1
37413761,50730596,M. Ispir,Zakaria Haque,1
2217278,37413761,Lichan Hong,M. Ispir,1
20048351,37413761,Vihan Jain,M. Ispir,1
2109059862,37413761,Xiaobing Liu,M. Ispir,1
2329784607,37413761,H. Shah,M. Ispir,1
1508890387,50730596,Rohan Anil,Zakaria Haque,1
1508890387,2217278,Rohan Anil,Lichan Hong,1
1508890387,20048351,Rohan Anil,Vihan Jain,1
1508890387,2109059862,Rohan Anil,Xiaobing Liu,1
1508890387,2329784607,Rohan Anil,H. Shah,1
2217278,50730596,Lichan Hong,Zakaria Haque,1
20048351,50730596,Vihan Jain,Zakaria Haque,1
2109059862,50730596,Xiaobing Liu,Zakaria Haque,1
2329784607,50730596,H. Shah,Zakaria Haque,1
20048351,2217278,Vihan Jain,Lichan Hong,1
2109059862,2217278,Xiaobing Liu,Lichan Hong,1
2217278,2329784607,Lichan Hong,H. Shah,1
20048351,2109059862,Vihan Jain,Xiaobing Liu,1
20048351,2329784607,Vihan Jain,H. Shah,1
2109059862,2329784607,Xiaobing Liu,H. Shah,1
1396184193,2057642721,Andy Chu,Martín Abadi,1
145057514,2057642721,H. B. McMahan,Martín Abadi,1
145591745,2057642721,Ilya Mironov,Martín Abadi,1
2057642721,2152832173,Martín Abadi,Li Zhang,1
1396184193,153440022,Andy Chu,I. Goodfellow,1
1396184193,145057514,Andy Chu,H. B. McMahan,1
1396184193,145591745,Andy Chu,Ilya Mironov,1
1396184193,35210462,Andy Chu,Kunal Talwar,1
1396184193,2152832173,Andy Chu,Li Zhang,1
145057514,153440022,H. B. McMahan,I. Goodfellow,1
145591745,153440022,Ilya Mironov,I. Goodfellow,1
153440022,2152832173,I. Goodfellow,Li Zhang,1
145057514,145591745,H. B. McMahan,Ilya Mironov,1
145057514,35210462,H. B. McMahan,Kunal Talwar,1
145057514,2152832173,H. B. McMahan,Li Zhang,1
145591745,35210462,Ilya Mironov,Kunal Talwar,1
145591745,2152832173,Ilya Mironov,Li Zhang,1
2152832173,35210462,Li Zhang,Kunal Talwar,1
2068146094,24178944,David P. Hughes,S. Mohanty,1
24178944,3046313,S. Mohanty,M. Salathé,1
2068146094,3046313,David P. Hughes,M. Salathé,1
3236386,49506408,Varun Gulshan,L. Peng,1
2229081,3236386,Marc Coram,Varun Gulshan,1
2924473,3236386,Martin C. Stumpe,Varun Gulshan,1
3236386,97874426,Varun Gulshan,Derek J. Wu,1
3236386,50484974,Varun Gulshan,Arunachalam Narayanaswamy,1
1811430,3236386,Subhashini Venugopalan,Varun Gulshan,1
10777941,3236386,Kasumi Widner,Varun Gulshan,1
10688956,3236386,T. Madams,Varun Gulshan,1
3236386,50162175,Varun Gulshan,Jorge A Cuadros,1
3236386,3423678,Varun Gulshan,R. Kim,1
2035210,3236386,R. Raman,Varun Gulshan,1
2057376568,3236386,Philip Nelson,Varun Gulshan,1
3236386,5791678,Varun Gulshan,J. Mega,1
3236386,47191829,Varun Gulshan,D. Webster,1
2229081,49506408,Marc Coram,L. Peng,1
2924473,49506408,Martin C. Stumpe,L. Peng,1
49506408,97874426,L. Peng,Derek J. Wu,1
49506408,50484974,L. Peng,Arunachalam Narayanaswamy,1
1811430,49506408,Subhashini Venugopalan,L. Peng,1
10777941,49506408,Kasumi Widner,L. Peng,1
10688956,49506408,T. Madams,L. Peng,1
49506408,50162175,L. Peng,Jorge A Cuadros,1
